State,County,Life_expectancy,Deaths_Premature_age_adjusted_mortality,Child_mortality_deaths,Infant_mortality_deaths,percentage_Frequent_Physical_Distress,percentage_Adults_with_Diabetes,HIV_Cases,Food_insecurity,Limited_access_to_healthy_foods,Drug_overdose_deaths,Motor_vehicle_crash_deaths,percentage_Insufficient_Sleep,Uninsured_adults,Other_Primary_Care_Provider_Rate,High_School_Graduation_Rate,percentage_Disconnected_Youth,Average_Grade_Performance_Reading_scores,Average_Grade_Performance_Math_scores,Segregation_index_School_segregation,Spending_perpupil_School_funding_adequacy,Gender_pay_gap,Median_household_income,percentage_Enrolled_in_Free_or_Reduced_Lunch_Children_eligible_for_free_or_reduced_price_lunch,Segregation_index_Residential_segregation__Black/white,percentage_household_income_required_for_childcare_expenses_Childcare_cost_burden,Childcare_centers,Homicide_Rate,Suicides,Firearm_fatalities,Juvenile_Arrest_Rate,Traffic_Volume,Homeowners,Severe_housing_cost_burden,percentage_Broadband_Access,Population,percentage_female,rural_residents
Texas,Jim Hogg,74.2,87,,,17,18,5,970,989,,10,37,638,,98,,2.4,2.7,,13364,0.83,41620,85,,29,2,,,,,0,1102,176,58,5184,48.8,922
Texas,Jim Wells,74.1,753,21,20,15,16,32,6610,3946,13,55,37,6136,77,91,22,2.8,3,0.2,11020,0.65,48773,77,,29,20,7,37,28,52,115,9172,1320,65,40452,50.4,16370
Texas,Johnson,76.6,2437,97,93,13,11,300,21590,9117,68,195,35,24198,67,94,18,2.9,3.1,0.07,9823,0.79,67382,52,46,24,34,3,125,102,12,135,42693,4540,88,179575,50.1,57165
Texas,Jones,77.2,281,15,,14,13,36,3030,2392,,49,38,1939,40,,,2.8,2.7,0.08,12655,0.78,47019,62,36,24,2,,21,16,,27,4444,410,79,19875,37.6,17202
Texas,Karnes,75.2,231,,,14,15,87,2040,843,,23,37,1583,39,92,,2.7,2.9,0.19,13319,0.93,56006,66,31,28,3,,,,25,70,3340,357,70,15562,42.1,5691
Texas,Kaufman,75.9,1802,69,60,13,11,285,15990,3561,56,176,36,16399,52,97,7,2.9,3.1,0.1,9280,0.76,76352,53,39,22,29,5,101,103,12,104,30075,4016,85,143198,50.7,50453
Texas,Kendall,81.5,437,22,,10,9,51,5010,425,10,43,33,5001,128,98,,3.1,3.4,0.03,9329,0.74,103216,24,60,15,16,,32,25,11,167,11239,1757,92,48523,50.9,19431
Texas,Kenedy,,,,,22,20,0,80,156,,,38,69,0,,,,,,,,45980,53,,30,,,,,,69,27,,50,379,47.8,416
Texas,Kent,,,,,12,11,0,120,244,,,35,59,0,,,,,,21816,0.82,53472,39,,21,1,,,,0,0,233,14,79,786,50.3,808
Texas,Kerr,77.3,886,31,22,13,11,65,7690,2606,27,47,36,7098,98,93,9,3,3.4,0.02,10025,0.82,57425,59,66,27,16,5,65,52,17,129,14561,1823,86,52869,51.8,20397
Texas,Kimble,76.4,83,,,15,13,,820,389,,,36,603,136,,,3.2,3.2,0.01,11056,0.84,47894,67,,24,1,,,,,22,1488,179,76,4396,51.1,2041
Texas,King,,,,,15,12,0,40,64,,,35,32,0,,,,,,29189,1.06,78210,24,,16,,,,,,5,35,6,92,283,48.4,286
Texas,Kinney,79.2,48,,,17,17,10,660,922,,,38,361,54,,,2.7,3.1,0.02,13100,0.77,62557,58,,16,1,,,,,24,1110,16,59,3670,44.7,736
Texas,Kleberg,74.3,444,14,,15,16,30,5390,5564,,30,37,4222,49,83,,2.7,3.2,0.04,10873,0.66,51574,67,46,27,13,5,12,10,32,152,5815,1464,78,30338,49.2,6050
Texas,Knox,73.7,70,,,15,14,,550,221,,,37,541,136,,,2.6,2.8,0.03,13137,1.16,46053,64,41,25,3,,,,0,7,1180,56,79,3683,50.5,3719
Texas,Lamar,73.8,996,25,32,15,12,65,9000,7077,21,78,38,7114,134,93,,2.8,3,0.14,10308,0.71,44688,64,39,25,14,5,48,43,14,124,12940,2925,70,49905,51.8,23444
Texas,Lamb,73.7,237,,,16,16,18,2020,1515,,28,38,2243,63,93,,2.8,3,0.06,12177,0.72,48123,71,29,26,3,,,12,13,51,3441,384,70,12710,50.4,8063
Texas,Lampasas,77.6,337,,,13,11,16,3150,1160,,37,36,2580,37,98,,2.9,3.1,0.02,10461,0.69,69051,55,37,18,5,,20,11,21,116,6245,858,82,21789,50.6,13433
Texas,La Salle,77,95,,,15,16,14,1030,795,,,37,757,120,93,,2.6,2.8,0.02,13534,0.93,45647,90,,22,2,,,,13,62,1585,228,65,7500,40.8,3192
Texas,Lavaca,78.6,278,,,13,11,23,2790,824,,40,36,2195,74,96,,3,3.3,0.05,10538,0.75,57999,39,28,21,7,,13,14,13,11,5973,424,78,20216,51.1,15664
Texas,Lee,76.6,260,11,,14,12,24,2170,1071,,39,38,2473,29,96,,2.6,2.8,0.09,11459,0.63,61444,61,35,27,7,,17,10,9,97,4958,686,80,17397,49.6,11582
Texas,Leon,77.1,310,,,15,12,25,3070,1354,,51,37,2587,29,95,,2.9,3.1,0.08,11380,0.78,52878,52,39,27,4,,22,17,9,60,5338,563,72,17493,50.4,16801
Texas,Liberty,74.2,1531,59,55,15,13,228,13160,3138,38,182,39,12945,39,91,13,2.6,2.9,0.2,10545,0.78,61230,73,43,26,20,8,83,90,6,94,21411,2724,83,91547,50.6,47827
Texas,Limestone,74.6,455,16,,15,14,38,3880,2035,,38,39,3205,69,90,,2.8,2.8,0.06,10712,0.77,53143,73,30,21,5,,23,20,14,50,6138,860,67,23340,48.7,12538
Texas,Lipscomb,79.4,36,,,13,12,0,470,1042,,,36,517,64,,,2.9,3.2,0.12,15033,0.68,67775,67,,19,,,,,,6,855,56,86,3111,48.6,3302
Texas,Live Oak,79.4,175,,,15,14,11,1890,412,,16,37,1531,32,96,,3.2,3.5,0.01,12110,0.71,54031,63,,26,2,,12,13,14,87,3156,293,64,12324,45,11531
Texas,Llano,78.1,432,,,13,11,28,3490,2560,10,33,35,2647,32,98,,2.9,2.9,0.02,11448,0.76,60706,63,,27,7,,28,23,19,0,7009,919,84,21958,51.5,8720
Texas,Loving,,,,,12,11,0,20,15,,,36,13,0,,,,,,,,97491,,,14,,,,,,0,11,,97,181,42,82
Texas,Lubbock,75.1,4398,163,144,13,13,544,47200,22833,130,333,35,38913,160,92,4,2.9,3.1,0.13,9884,0.75,56477,59,54,22,120,6,261,215,40,538,64803,19140,82,314772,50.8,31607
Texas,Lynn,74,117,,,16,15,5,980,892,,14,37,811,66,,,3,3.1,0.12,14414,0.58,51003,54,,24,2,,,,,34,1521,228,79,6025,47.9,3355
Texas,McCulloch,75.5,167,,,15,13,11,1440,1591,,18,37,1075,64,95,,2.8,2.9,0.03,12781,0.6,47617,65,,24,2,,10,11,21,141,2200,249,84,7823,50.1,2926
Texas,McLennan,77.1,3393,128,152,14,13,481,39500,39470,95,229,36,32319,86,90,6,2.8,3,0.19,10003,0.8,55148,64,47,21,115,5,189,178,25,427,54151,14255,82,259730,51.3,54855
Texas,McMullen,,,,,11,12,0,100,179,,,36,56,139,,,,,,19478,0.51,45927,27,,30,,,,,,0,194,10,77,721,47.6,707
Texas,Madison,74.7,226,,,14,13,55,2010,1820,,31,39,1804,28,96,,2.7,2.9,0.04,10749,0.62,58674,71,51,25,6,,,,,62,3196,329,76,14427,43,9210
Texas,Marion,74.5,254,,,15,13,29,1820,305,,25,40,1191,40,93,,2.8,2.6,0.01,9816,0.59,42024,72,37,28,2,,11,,16,25,3535,453,69,9960,51.1,10546
Texas,Martin,72.4,96,,,13,13,,600,325,,,36,733,34,96,,2.5,2.9,0.07,12763,0.96,73367,52,,19,2,,,,,41,1202,92,72,5816,49.6,4799
Texas,Mason,82.1,52,,,12,11,,600,112,,,35,659,69,98,,3.3,3.6,0.02,11983,0.76,63120,46,,18,2,,,,,0,1253,175,77,4344,49.2,4012
Texas,Matagorda,75.4,644,22,,15,14,72,6150,5233,10,58,38,4985,76,92,,2.7,3,0.09,12368,0.66,52241,69,52,30,10,8,22,33,19,126,9798,1926,68,36725,49.9,13366
Texas,Maverick,75.8,734,41,52,18,19,94,10500,9783,,54,38,11732,48,95,5,2.8,3,0.17,9920,0.6,41324,79,77,25,20,3,14,16,11,234,11048,2458,65,58378,49.8,5022
Texas,Medina,78.2,718,33,24,13,13,55,6050,1863,,60,35,6110,21,98,,2.9,2.9,0.05,10377,0.73,62600,55,70,25,10,4,39,34,10,95,12780,1501,80,52358,48.4,28319
Texas,Menard,76.5,44,,,14,13,0,370,135,,,36,323,0,,,2.8,3,0.01,14043,0.96,41477,72,,28,1,,,,,0,636,116,63,2124,50.2,2242
Texas,Midland,77.9,1877,101,108,12,12,209,17820,6977,49,236,35,20962,109,88,8,2.7,2.9,0.08,7926,0.64,92117,44,46,15,52,5,135,114,32,370,38643,6162,87,177863,49.2,16824
Texas,Milam,77.2,414,11,,15,13,38,4080,2824,,59,38,3008,69,91,,2.7,2.7,0.06,11080,0.79,49961,69,22,24,8,,21,14,23,97,6972,956,73,24708,50.4,13909
Texas,Mills,76.5,98,,,14,12,0,810,444,,,36,733,62,,,,3.3,0.02,15323,0.9,49089,56,,25,1,,,,,88,1545,155,76,4840,49.9,4936
Texas,Mitchell,75.9,128,,,14,13,10,1100,568,,15,38,845,37,94,,2.4,2.8,0.04,13979,0.83,46156,54,31,25,2,,,,,29,1964,98,72,8202,41.1,3455
Texas,Montague,73.5,429,13,,14,11,14,3440,889,16,33,37,2706,20,94,,2.9,3,0.05,10836,0.56,56012,55,,21,6,,25,18,14,49,6101,752,76,19962,50.8,11623
Texas,Montgomery,79.5,6292,266,258,12,11,895,70560,37405,278,484,35,73614,77,93,6,3,3.3,0.09,9219,0.73,85348,45,49,19,171,4,484,365,16,254,147027,21707,92,626351,50.5,103571
Texas,Moore,76.3,265,10,,14,14,20,2500,1878,,43,38,3817,34,99,,2.8,3,0.07,10565,0.75,53341,63,48,24,5,,16,15,16,147,4383,503,85,20654,48,3683
Texas,Morris,74.1,256,,,15,13,17,2220,112,,27,39,1481,40,95,,2.5,2.7,0.04,10231,0.7,45122,78,19,25,4,,,,,55,3789,606,81,12393,51.8,10143
Texas,Motley,,23,,,13,11,0,190,40,,,36,147,84,,,,,,17043,0.81,46712,69,,26,,,,,0,0,352,20,70,1185,49.3,1210
Texas,Nacogdoches,75.8,936,26,22,15,13,110,12290,6026,16,104,39,8995,105,92,,2.8,3,0.18,10055,0.8,49375,67,45,23,14,5,60,53,16,98,13713,3729,82,64753,52.1,29978
Texas,Navarro,75.2,860,37,31,15,13,93,7880,3868,18,75,38,7819,51,95,8,2.7,2.9,0.11,9837,0.86,50778,72,36,32,13,5,52,39,19,128,12191,1994,80,50694,51,25136
Texas,Newton,75.4,291,,,16,13,9,2760,2041,,26,40,1813,15,93,25,2.6,2.7,0.11,12393,0.66,45769,71,36,25,3,,17,19,13,5,4228,301,75,13414,48.3,14445
Texas,Nolan,73.9,301,,,15,14,17,2380,1079,10,20,37,1896,81,87,36,3,3.4,0.06,14935,0.75,41720,62,42,27,7,,12,12,68,125,3748,578,75,14835,50,4969
Texas,Nueces,77.4,5206,158,171,14,14,627,52970,33739,190,328,35,51632,113,90,13,2.9,3.1,0.13,11290,0.72,55727,65,45,25,137,8,268,284,37,647,76550,18220,84,363148,50.6,21935
Texas,Ochiltree,76.6,117,,,15,14,6,1290,294,,23,36,1769,52,98,,2.8,2.9,0.01,9963,0.5,71477,59,64,18,2,,10,,,49,2483,284,81,9598,50,1422
Texas,Oldham,77.9,25,,,12,11,0,260,668,,,35,249,0,,,3,3.4,0.1,16468,0.61,61013,45,,21,1,,,,0,44,472,27,85,2135,47.6,2052
Texas,Orange,74,1613,50,58,13,11,152,13830,8067,53,150,39,9307,47,91,11,2.8,2.9,0.23,9767,0.64,61323,59,76,20,27,7,75,65,9,209,23449,2485,86,82878,50.6,28783
Texas,Palo Pinto,75.4,554,16,,15,12,28,4920,6835,12,51,37,4384,55,93,,2.5,2.7,0.04,11678,0.78,59450,68,71,28,5,,33,20,11,54,7703,1230,82,29320,50.9,14116
Texas,Panola,74.1,462,14,,14,12,38,3710,2276,,62,38,2898,30,93,,2.9,3,0.06,9921,0.57,51936,53,24,23,4,8,20,24,8,24,6688,543,80,23187,50.4,17304
Texas,Parker,78.3,1851,51,53,12,10,128,16710,6728,41,183,35,16792,51,95,9,3,3.1,0.03,9996,0.64,88617,34,53,19,48,3,138,94,11,103,36917,4615,89,148198,50.1,65578
Texas,Parmer,76.4,110,10,,15,15,,1210,842,,18,37,1734,116,93,,2.6,3.1,0.21,11618,0.7,61989,72,,21,1,,,,,108,2104,199,76,9522,48.3,6163
Texas,Pecos,75.7,210,,,14,15,25,1890,2964,,32,37,2219,76,93,,2.7,3.1,0.05,12920,0.66,52792,65,,26,4,,20,17,25,95,3614,404,70,15718,43.4,6168
Texas,Polk,72.5,1164,26,23,15,13,197,8990,2284,23,92,38,7165,53,91,11,2.8,2.9,0.09,12737,0.68,47535,62,45,24,9,9,61,62,21,81,13850,1838,77,52995,46.3,35258
Texas,Potter,72.5,2158,86,94,16,15,274,19400,14222,70,192,37,19479,218,88,13,2.9,3.1,0.17,9802,0.77,45903,73,53,28,33,9,146,133,38,413,24037,6903,78,116004,48.8,10892
Texas,Presidio,87.6,65,,,21,21,6,1690,1395,,,38,1306,31,92,,2.5,2.8,0.16,12815,1.04,39967,92,,29,1,,,,,28,1392,296,63,6508,49.5,3164
Texas,Rains,77,255,,,14,11,15,1920,,,22,37,1660,16,88,,2.6,2.8,0,9333,0.86,59195,63,25,20,2,,12,,,52,3386,307,78,12552,50.1,10175
Texas,Randall,78.2,1643,73,68,11,10,144,16220,2876,51,133,33,12475,61,97,6,3.1,3.3,0.08,7858,0.77,71041,42,52,18,32,3,148,99,24,253,34873,5228,90,139899,50.9,17355
Texas,Reagan,77.9,43,,,13,14,0,360,51,,10,37,503,78,,,3,3.1,0.01,14653,0.76,66711,60,,17,1,,,,0,0,735,116,76,3833,46.4,448
Texas,Real,74.9,81,,,16,14,,710,1605,,,38,443,88,,,2.4,2.7,0.01,12159,0.93,43076,71,,24,1,,,,30,0,901,152,63,3411,49.6,3309
Texas,Red River,72,313,14,,16,13,12,2230,3327,,27,39,1623,33,,,2.8,3,0.2,12049,0.84,46727,70,52,24,1,,15,12,26,36,4014,663,71,11995,51.4,9739
Texas,Reeves,76.9,185,,,14,16,109,1650,991,,30,37,1875,38,87,51,2.7,2.9,0.02,13905,0.64,64863,67,62,21,4,,,,37,362,3002,342,65,15949,38.9,1998
Texas,Refugio,76.9,114,,,14,14,,1110,649,,15,37,808,73,,,2.7,2.8,0.05,15218,0.88,48433,62,42,29,2,,,,10,136,1869,235,73,6877,50.7,4480
Texas,Roberts,,,,,12,10,0,120,199,,,35,80,0,,,,,,13406,0.59,69927,29,,19,,,,,0,33,272,4,81,813,51.4,929
Texas,Robertson,76.2,294,,,14,13,24,2330,1613,,26,38,2226,47,94,,3.1,3.3,0.2,11512,0.56,55218,62,47,26,3,8,11,10,18,133,4960,681,73,17155,51,12276
Texas,Rockwall,80.4,876,33,26,10,9,115,9280,2536,32,52,33,10341,96,99,6,3.2,3.5,0.04,9152,0.73,106225,27,49,15,27,2,65,53,8,203,28734,2927,95,109888,50.6,12562
Texas,Runnels,75.6,185,,,14,13,12,1570,1679,,22,36,1326,87,,,2.8,3,0.03,11545,0.8,50972,57,35,22,3,,,,,58,2838,353,74,10401,49.2,4280
Texas,Rusk,76.1,909,32,21,14,12,159,7380,5973,15,113,38,6597,40,96,15,2.8,2.9,0.04,10918,0.71,56954,68,25,21,8,6,49,48,10,62,14298,1497,66,54324,46.3,35130
Texas,Sabine,75.2,237,,,16,12,13,2150,601,,25,38,1182,133,,,2.8,3,0.04,11558,0.62,51046,68,8,22,2,,13,11,,7,3907,620,78,10507,50.5,10834
Texas,San Augustine,75.2,191,,,16,13,15,1740,1065,,23,40,1036,48,,,2.2,2.5,0.22,11871,0.62,45781,84,61,25,2,,,,,16,2711,342,74,8248,50.5,8865
Texas,San Jacinto,76.8,570,14,,15,12,40,4880,853,14,45,39,4136,10,93,,2.3,2.5,0.06,10481,0.77,51575,67,20,22,4,9,28,24,19,29,8066,1076,78,29301,50,26384
Texas,San Patricio,75.7,1081,30,32,15,15,74,10180,7150,24,80,37,8591,64,94,13,2.9,3.1,0.07,11149,0.67,56944,67,45,25,23,5,51,50,18,147,15887,2403,74,67069,49.6,12734
Texas,San Saba,76.9,104,,,15,13,9,910,842,,13,37,967,50,,,2.5,3.3,0.09,14277,0.87,48349,64,,25,2,,,,,73,1512,204,80,6039,45.7,3026
Texas,Schleicher,76.9,42,,,13,13,,380,103,,,35,413,36,,,2.8,3.2,0.02,12000,0.53,54471,61,,21,1,,,,,62,808,111,64,2761,50.2,3461
Texas,Scurry,75.7,268,,,14,14,17,2340,428,,31,37,2241,36,96,,2.6,2.8,0.05,10502,0.71,57158,62,39,20,4,,15,15,31,66,4799,341,77,16662,46.1,5364
Texas,Shackelford,80.4,37,,,13,10,,500,182,,,35,441,30,,,2.8,3.2,0.02,13252,0.68,64931,50,,18,2,,,,0,0,1090,76,80,3300,50.9,3378
Texas,Shelby,74.6,445,25,,16,14,46,4530,1905,,59,39,4327,88,94,,2.8,3,0.09,11046,0.69,41194,75,26,27,4,10,20,22,6,43,7115,909,73,24915,50.4,20214
Texas,Sherman,80.4,30,,,13,12,,440,289,,,36,516,33,,,3,3.1,0.03,10244,0.72,66408,60,,20,1,,,,,85,780,70,81,3027,47.3,3034
Texas,Smith,77.4,3163,133,163,13,12,490,33700,17066,63,281,37,33339,155,93,9,2.9,3.1,0.17,9755,0.77,60735,64,43,19,72,5,231,206,18,230,52300,9120,84,235806,51.7,66286
Texas,Somervell,77.7,122,,,13,11,,1590,0,,20,36,1035,109,80,,3.1,3.1,0,11365,0.52,67984,44,,24,3,,12,10,,65,2635,282,82,9139,50.6,8490
Texas,Starr,76,769,33,30,20,21,41,13550,14469,,52,37,14433,64,92,10,2.9,3.2,0.23,12962,0.79,35716,90,,33,31,5,18,29,24,227,12177,1900,61,64266,51.1,14453
Texas,Stephens,75.7,174,,,15,12,11,1570,1297,,19,38,1344,118,93,,2.7,2.8,0.01,9119,0.67,48911,61,37,23,1,,11,,,117,2527,426,77,9334,47.2,3791
Texas,Sterling,,,,,13,13,0,100,410,,,36,148,152,,,3.1,3.1,0,14468,0.55,68435,43,,17,1,,,,,138,354,16,89,1315,50,1143
Texas,Stonewall,,26,,,14,12,,230,72,,,36,138,445,,,,,0.01,12063,0.5,59802,53,,19,1,,,,0,0,424,20,83,1348,50.9,1490
Texas,Sutton,79.7,56,,,13,14,,480,239,,,35,505,161,98,,3.1,3.3,0.01,12476,0.67,64612,62,,18,1,,,,0,74,873,89,55,3738,48.8,776
Texas,Swisher,73.4,133,,,17,16,6,1320,1112,,17,38,1151,41,90,,2,2.3,0.12,11724,0.72,39897,72,26,33,2,,12,,39,20,1881,224,75,7340,46.7,2951
Texas,Tarrant,78.6,22213,1063,1222,12,12,5984,266980,148852,659,1423,33,286252,96,91,7,2.9,3,0.17,9528,0.84,72064,59,49,24,628,6,1333,1289,16,598,435543,92232,90,2123347,51.1,23304
Texas,Taylor,74.9,2139,73,74,13,12,236,21730,13079,44,156,38,17395,171,92,5,2.9,3.1,0.08,9994,0.8,52974,55,40,21,43,6,143,121,28,275,29409,5360,82,139200,51.2,21085
Texas,Terrell,,,,,14,14,,90,409,,,37,76,142,,,,,,19686,0.42,42849,54,,32,,,,,0,34,404,32,67,702,49.3,984
Texas,Terry,73.3,227,11,,17,16,25,1940,2583,,16,38,1995,49,90,,2.4,2.5,0.08,10732,0.74,47292,74,25,26,2,,14,,37,154,2593,628,75,12183,46.9,3121
Texas,Throckmorton,,27,,,13,11,0,270,528,,,36,196,67,,,,2.8,0.03,13820,0.54,46820,59,,24,1,,,,0,0,523,70,77,1487,51.8,1641
Texas,Titus,76.2,470,12,,15,14,35,5000,4546,,45,37,5552,112,98,11,3,3.2,0.08,9787,0.72,52973,71,39,21,6,5,26,25,13,123,7525,1099,79,32926,51.1,16347
Texas,Tom Green,76.8,1627,55,57,13,12,135,16620,11501,31,113,36,14171,106,90,5,2.8,2.9,0.09,10110,0.73,55990,53,46,21,53,4,100,88,30,223,28175,4508,80,120010,50.1,17240
Texas,Travis,81.4,9652,396,461,10,10,5059,156910,54184,543,846,32,153927,108,93,5,3,3.2,0.22,10008,0.83,82605,51,50,22,543,3,777,527,21,674,260455,71818,91,1300503,49.5,55961
Texas,Trinity,74.3,364,,,15,12,31,2750,1136,,37,38,1923,47,92,,2.6,2.7,0.07,11907,0.79,47685,74,48,24,4,,17,16,18,0,4658,380,72,14883,51.6,11265
Texas,Tyler,74.9,462,13,,15,11,74,3950,3517,19,44,38,2494,42,91,20,2.7,2.9,0.11,10497,0.72,48809,62,51,23,6,,24,16,,36,5895,661,73,21591,46.6,17006
Texas,Upshur,75.7,734,27,25,14,11,34,6810,1335,11,70,37,5126,7,94,13,2.9,3,0.05,10944,0.62,58231,62,42,20,6,7,38,41,5,49,11087,1436,83,42166,50.8,31172
Texas,Upton,75.9,62,,,14,14,,420,287,,,37,456,110,,,2.8,3.1,0.1,17366,0.59,59593,60,37,23,1,,,,,14,1034,70,61,3623,49.7,3355
Texas,Uvalde,76,402,19,,15,16,26,3820,6617,,34,37,4429,79,85,11,2.5,2.7,0.15,11316,0.66,49275,76,79,21,11,,21,15,29,153,6185,729,70,26742,50.8,8287
Texas,Val Verde,76.8,632,16,20,16,17,46,7230,10555,,39,38,7856,69,86,9,2.5,2.7,0.12,11125,0.74,54346,71,65,19,15,,26,23,22,169,10623,1713,67,49028,48.9,4965
Texas,Van Zandt,76.1,942,35,27,14,11,56,8780,5611,14,110,36,8697,33,95,12,2.9,3,0.03,9592,0.75,57891,54,51,20,14,6,51,50,5,34,16185,1620,77,57533,51.1,39444
Texas,Victoria,77.3,1287,39,48,14,14,129,13240,7688,20,124,36,12388,104,89,9,2.5,2.7,0.07,10209,0.64,53583,65,34,23,37,5,88,79,39,247,21872,3382,73,91936,51,23110
Texas,Walker,78.1,910,21,,14,14,664,10940,4260,21,75,40,7461,58,81,17,2.6,2.7,0.04,9567,0.83,43002,54,27,37,21,3,47,28,26,198,11677,4152,83,72164,42.5,30933
Texas,Waller,78.7,590,22,28,14,13,67,6960,4776,15,63,38,8563,3,96,,2.7,3,0.11,11335,0.86,69460,69,59,23,17,4,37,30,6,76,10798,1629,79,57452,50.4,26632
Texas,Ward,74.8,190,,,14,14,8,1310,281,,33,37,1659,91,96,,2.5,2.8,0.01,9822,0.59,57257,47,9,24,3,,,,35,153,3058,344,77,12097,49.4,2972
Texas,Washington,79,452,24,20,13,11,47,4940,2454,10,54,37,3973,67,92,,2.9,3.1,0.02,10972,0.76,62667,57,41,23,11,,17,18,16,115,9817,1409,77,35771,51.2,18036
Texas,Webb,78.5,2592,159,176,17,18,509,43300,24206,102,182,38,61059,58,94,8,2.9,3.2,0.12,15139,0.72,56588,83,71,21,93,5,84,81,33,420,48093,11124,72,277681,50.7,6507
Texas,Wharton,76.4,646,19,26,15,14,78,6200,1974,21,56,38,6971,86,94,,2.8,3,0.08,10028,0.8,55887,66,33,28,15,4,37,31,25,91,10116,1726,77,41685,50.8,20597
Texas,Wheeler,74.5,99,,,15,12,5,890,168,,12,37,796,121,,,2.9,3.3,0.1,14827,0.57,49838,55,43,26,1,,,,,10,1449,134,77,4946,49.9,5410
Texas,Wichita,75.2,2138,93,89,14,12,156,22340,14843,54,122,39,15162,127,97,8,2.7,2.8,0.1,10174,0.8,54659,60,44,21,46,4,122,87,42,309,29577,6159,81,133205,48.3,14027
Texas,Wilbarger,74,256,11,,16,14,,2440,2110,,20,39,1884,56,92,,2.6,2.7,0.02,11660,0.8,51774,64,16,22,7,,11,10,24,124,2973,534,70,12552,50.7,2963
Texas,Willacy,75.7,322,11,,19,20,112,4050,5675,,29,39,2947,61,92,,2.8,3,0.08,13568,0.72,40190,87,,29,8,,13,,23,67,3939,410,67,21161,44.7,7653
Texas,Williamson,81.6,4314,175,192,10,9,846,60430,36732,121,325,34,52194,78,95,7,3.1,3.2,0.1,9824,0.75,91507,29,41,18,273,2,381,271,12,234,128240,19466,94,617855,50.6,50679
Texas,Wilson,79.2,585,32,,12,12,50,5350,686,13,72,36,5669,50,95,10,2.9,3.1,0.07,9600,0.71,74529,42,36,21,17,12,34,60,14,65,13943,1434,86,52023,49.8,36850
Texas,Winkler,72.5,139,10,,15,15,6,890,102,,33,37,1110,51,96,,2.4,2.5,0.1,14474,0.67,77960,53,40,18,1,,14,12,23,95,2119,142,79,7887,48.1,1289
Texas,Wise,76.4,1029,37,29,13,11,58,9520,1900,25,115,36,10200,87,94,11,2.9,3,0.06,10225,0.77,71636,47,63,23,22,3,64,53,11,66,17720,2035,82,71084,50,42635
Texas,Wood,76.2,900,14,,14,11,72,7520,3714,12,92,37,5809,69,97,,2.9,3,0.06,10112,0.75,61886,61,64,19,12,5,42,35,17,42,13609,1714,80,46291,50.4,31137
Texas,Yoakum,75.6,115,,,15,14,,780,423,,28,36,1411,57,96,,2.5,2.2,0.03,11764,0.45,67132,59,,18,2,,,,,0,2010,257,84,8702,48.9,2941
Texas,Young,74,347,11,,14,11,7,2570,2540,,32,37,2604,78,96,,2.7,2.8,0.01,11155,0.62,54569,59,36,21,8,,24,17,12,57,5547,739,80,17904,50.2,6227
Texas,Zapata,77.8,167,,,19,19,12,2780,1181,,11,39,2937,35,92,,2.7,3,,10473,0.84,39876,85,,30,5,,,,51,84,3287,522,62,14172,50.1,3299
Texas,Zavala,73.9,189,,,20,21,10,2590,2692,,19,39,1788,84,89,,2.2,2.3,0.09,11414,0.72,34898,86,,29,7,,,,9,123,2710,352,62,11840,48.9,4441
Utah,,79.7,26145,1726,1828,11,8,3089,355550,160015,1817,1828,31,227070,102,,6,3.2,3.1,0.15,8025,0.72,77785,33,70,20,,2,3249,2000,29,556,707663,100577,89,3249879,49.6,260290
Utah,Beaver,78.5,67,,,13,9,,760,280,,,34,525,118,,,3.7,3.5,0.03,10263,0.69,61858,44,,21,2,,12,10,28,58,1805,135,75,6761,49,3747
Utah,Box Elder,78.8,527,28,27,12,9,29,5820,2552,32,41,37,3590,42,,8,3.2,3.1,0.02,8168,0.69,73926,34,,18,3,,60,34,32,217,13614,1695,89,57007,49.2,15542
Utah,Cache,81.3,750,61,67,12,9,47,15230,9608,41,77,33,8130,65,,4,3.4,3.4,0.07,8095,0.68,65391,36,70,21,12,1,103,51,38,177,24772,4611,89,130004,50.1,17673
Utah,Carbon,75.6,307,11,,14,10,16,3090,1934,16,22,36,1231,106,,,3.2,3.4,0.02,9346,0.6,51902,47,65,26,3,,25,22,61,186,5637,1005,80,20760,50.3,7216
Utah,Daggett,,,,,11,8,0,50,163,,,33,45,97,,,,,,18684,0.51,63461,21,,30,,,,,,0,120,9,93,1026,44.1,1059
Utah,Davis,80.2,2479,181,190,11,9,202,31440,14213,156,159,32,19182,62,,4,3.3,3.3,0.05,7622,0.66,92253,19,57,15,34,1,320,169,20,663,83205,7490,92,359232,49.4,2818
Utah,Duchesne,76.2,239,,,14,10,9,2800,1250,12,35,34,1781,111,,18,2.9,2.9,0.04,9018,0.57,61709,40,,20,1,,35,26,52,78,5210,724,86,19894,49.4,12692
Utah,Emery,76.7,142,,,13,9,,1390,1263,14,13,33,583,49,,,3.1,3.1,0.22,11348,0.53,64144,48,,23,,,15,15,33,48,2811,145,82,10147,49.2,8083
Utah,Garfield,77.7,61,,,13,9,,820,1118,,,34,453,79,,,3.1,3.1,0.13,11108,0.7,47638,46,,25,1,,11,10,32,22,1453,223,79,5050,48.2,5172
